Unnamed: 0,uid,iid,ts
111619,3217,3538,1647230400.0
111620,10901,6054,1647230400.0
111621,14486,3504,1647230400.0
111622,8758,3324,1647230400.0
111623,4269,5069,1647230400.0
111624,889,4034,1647230400.0
111625,12819,1382,1647230400.0
111626,7270,5235,1647230400.0
111627,6368,1363,1647230400.0
111628,7311,3304,1647230400.0
111629,3644,1911,1647230400.0
111630,10299,4014,1647230400.0
111631,14957,2753,1647230400.0
111632,12951,2067,1647230400.0
111633,2948,6281,1647230400.0
111634,11447,6830,1647230400.0
111635,1376,4447,1647230400.0
111636,12095,1913,1647230400.0
111637,12596,2204,1647230400.0
111638,12054,1799,1647230400.0
111639,10577,2508,1647230400.0
111640,8804,7051,1647230400.0
111641,3803,2753,1647230400.0
111642,4184,4250,1647230400.0
111643,421,4512,1647230400.0
111644,2594,3862,1647230400.0
111645,10380,7069,1647230400.0
111646,847,1702,1647230400.0
111647,411,4307,1647230400.0
111648,9402,6638,1647230400.0
111649,9387,2492,1647230400.0
111650,13009,3082,1647230400.0
111651,2671,2506,1647230400.0
111652,13266,3705,1647230400.0
111653,6688,7002,1647230400.0
111654,13023,5436,1647230400.0
111655,3352,3408,1647230400.0
111656,2419,4827,1647230400.0
111657,15138,1741,1647230400.0
111658,9570,2678,1647230400.0
111659,14314,1196,1647230400.0
111660,8649,6520,1647230400.0
111661,5097,3391,1647230400.0
111662,8530,6021,1647230400.0
111663,6311,4100,1647230400.0
111664,10667,2753,1647230400.0
111665,7310,6781,1647230400.0
111666,8281,7070,1647230400.0
111667,7663,5829,1647230400.0
111668,11414,7040,1647230400.0
111669,11714,3988,1647230400.0
111670,12464,6732,1647230400.0
111671,2522,187,1647230400.0
111672,2538,6820,1647230400.0
111673,9818,2997,1647230400.0
111674,1374,2048,1647230400.0
111675,7873,1560,1647230400.0
111676,9321,2917,1647230400.0
111677,2665,3499,1647230400.0
111678,9761,4247,1647230400.0
111679,7666,2564,1647230400.0
111680,13474,4206,1647230400.0
111681,1115,4678,1647230400.0
111682,2432,4709,1647230400.0
111683,101,3723,1647230400.0
111684,4420,6215,1647230400.0
111685,7822,2753,1647230400.0
111686,4986,2725,1647230400.0
111687,4250,6988,1647230400.0
111688,211,1684,1647230400.0
111689,11401,2196,1647230400.0
111690,13132,6679,1647230400.0
111691,9416,3800,1647230400.0
111692,13002,1519,1647230400.0
111693,10290,6916,1647230400.0
111694,7423,3474,1647230400.0
111695,1246,5652,1647230400.0
111696,8314,7063,1647230400.0
111697,13240,3951,1647230400.0
111698,6574,6436,1647230400.0
111699,1635,7040,1647230400.0
111700,12062,6973,1647230400.0
111701,1213,2697,1647230400.0
111702,3970,2783,1647230400.0
111703,14310,4105,1647230400.0
111704,3409,6293,1647230400.0
111705,5577,2388,1647230400.0
111706,4789,5152,1647230400.0
111707,6566,1987,1647230400.0
111708,10139,2976,1647230400.0
111709,12141,1781,1647230400.0
111710,6326,6638,1647230400.0
111711,10664,5172,1647230400.0
111712,11963,3506,1647230400.0
111713,6607,7069,1647230400.0
111714,2533,333,1647230400.0
111715,8786,5010,1647230400.0
111716,5196,5649,1647230400.0
111717,8303,1431,1647230400.0
111718,13122,5868,1647230400.0
111719,7059,6719,1647230400.0
111720,4138,1766,1647230400.0
111721,6592,7079,1647230400.0
111722,10533,2122,1647230400.0
111723,9491,4005,1647230400.0
111724,203,1506,1647230400.0
111725,12272,6454,1647230400.0
111726,10133,3070,1647230400.0
111727,4628,3755,1647230400.0
111728,14020,4886,1647230400.0
111729,13156,6038,1647230400.0
111730,11213,2594,1647230400.0
111731,14198,7071,1647230400.0
111732,9867,3177,1647230400.0
111733,2452,3320,1647230400.0
111734,4688,6787,1647230400.0
111735,4736,2991,1647230400.0
111736,11716,3164,1647230400.0
111737,1292,5235,1647230400.0
111738,10695,5235,1647230400.0
111739,3806,1518,1647230400.0
111740,5775,6746,1647230400.0
111741,5639,3907,1647230400.0
111742,9059,5235,1647230400.0
111743,8451,5423,1647230400.0
111744,3704,2045,1647230400.0
111745,13602,4621,1647230400.0
111746,388,4193,1647230400.0
111747,1075,6391,1647230400.0
111748,5451,4697,1647230400.0
111749,9339,6241,1647230400.0
111750,6454,1835,1647230400.0
111751,11823,3352,1647230400.0
111752,3460,6233,1647230400.0
111753,940,3082,1647230400.0
111754,1898,1799,1647230400.0
111755,6166,4536,1647230400.0
111756,572,6496,1647230400.0
111757,5933,3184,1647230400.0
111758,4031,6614,1647230400.0
111759,5856,4535,1647230400.0
111760,14687,1645,1647230400.0
111761,2847,6053,1647230400.0
111762,8928,4535,1647230400.0
111763,8268,6849,1647230400.0
111764,5193,5699,1647230400.0
111765,14955,6843,1647230400.0
111766,9505,6553,1647230400.0
111767,14511,6802,1647316800.0
111768,9773,3092,1647316800.0
111769,8617,6932,1647316800.0
111770,2971,4295,1647316800.0
111771,1247,5825,1647316800.0
111772,7541,3331,1647316800.0
111773,14701,2492,1647316800.0
111774,1518,3041,1647316800.0
111775,800,6627,1647316800.0
111776,6274,6991,1647316800.0
111777,9101,2812,1647316800.0
111778,5798,2987,1647316800.0
111779,6447,6496,1647316800.0
111780,7857,5331,1647316800.0
111781,11961,3505,1647316800.0
111782,2901,6849,1647316800.0
111783,6199,3938,1647316800.0
111784,1184,2528,1647316800.0
111785,7239,1361,1647316800.0
111786,2216,4121,1647316800.0
111787,7410,3499,1647316800.0
111788,6065,3743,1647316800.0
111789,12924,5235,1647316800.0
111790,6564,4307,1647316800.0
111791,8097,4034,1647316800.0
111792,9241,4701,1647316800.0
111793,2158,2403,1647316800.0
111794,11619,4250,1647316800.0
111795,14986,7087,1647316800.0
111796,2750,4595,1647316800.0
111797,7951,5291,1647316800.0
111798,8835,4436,1647316800.0
111799,3030,4164,1647316800.0
111800,252,5707,1647316800.0
111801,11371,4540,1647316800.0
111802,1978,1598,1647316800.0
111803,13176,2916,1647316800.0
111804,1570,4336,1647316800.0
111805,9562,3305,1647316800.0
111806,14560,3196,1647316800.0
111807,13659,6623,1647316800.0
111808,81,3951,1647316800.0
111809,7282,6416,1647316800.0
111810,8621,1913,1647316800.0
111811,11181,3324,1647316800.0
111812,8099,6403,1647316800.0
111813,4366,2091,1647316800.0
111814,6796,4381,1647316800.0
111815,6241,4447,1647316800.0
111816,14255,6896,1647316800.0
111817,12730,7089,1647316800.0
111818,11250,1551,1647316800.0
111819,10020,6153,1647316800.0
111820,7172,1766,1647316800.0
111821,7318,6564,1647316800.0
111822,12084,4741,1647316800.0
111823,12337,2250,1647316800.0
111824,13601,5652,1647316800.0
111825,7289,6110,1647316800.0
111826,7164,5673,1647316800.0
111827,2033,3805,1647316800.0
111828,9636,6215,1647316800.0
111829,10429,3840,1647316800.0
111830,924,2753,1647316800.0
111831,9599,3307,1647316800.0
111832,7308,3185,1647316800.0
111833,5240,5913,1647316800.0
111834,1433,3805,1647316800.0
111835,3462,3411,1647316800.0
111836,12671,5173,1647316800.0
111837,3625,2693,1647316800.0
111838,6750,3637,1647316800.0
111839,10885,6930,1647316800.0
111840,11025,6943,1647316800.0
111841,12811,6718,1647316800.0
111842,4715,6767,1647316800.0
111843,13983,2275,1647316800.0
111844,3474,5879,1647316800.0
111845,981,5850,1647316800.0
111846,15137,1950,1647316800.0
111847,5128,4696,1647316800.0
111848,13213,2266,1647316800.0
111849,4068,6664,1647316800.0
111850,7238,5796,1647316800.0
111851,2467,2243,1647316800.0
111852,13676,2001,1647316800.0
111853,10202,2857,1647316800.0
111854,93,5382,1647316800.0
111855,10012,1464,1647316800.0
111856,11440,6428,1647316800.0
111857,7468,5230,1647316800.0
111858,4692,6778,1647316800.0
111859,7343,3008,1647316800.0
111860,8225,810,1647316800.0
111861,13381,6843,1647316800.0
111862,3971,4310,1647316800.0
111863,13454,5591,1647316800.0
111864,5391,6085,1647316800.0
111865,13277,5235,1647316800.0
111866,14133,2025,1647316800.0
111867,7968,1883,1647316800.0
111868,5707,6092,1647316800.0
111869,12214,5439,1647316800.0
111870,13854,5512,1647316800.0
111871,7379,6781,1647316800.0
111872,4916,6533,1647316800.0
111873,12524,5729,1647316800.0
111874,11618,3078,1647316800.0
111875,8200,2672,1647316800.0
111876,560,6800,1647316800.0
111877,3761,3720,1647316800.0
111878,11437,2684,1647316800.0
111879,5506,913,1647316800.0
111880,6938,4918,1647316800.0
111881,12064,5235,1647316800.0
111882,873,4813,1647316800.0
111883,556,2945,1647316800.0
111884,9565,6599,1647316800.0
111885,9825,1770,1647316800.0
111886,9234,6954,1647316800.0
111887,8713,6574,1647316800.0
111888,12173,6319,1647316800.0
111889,989,3637,1647316800.0
111890,12923,2286,1647316800.0
111891,4206,4264,1647316800.0
111892,5444,7039,1647316800.0
111893,1964,4621,1647316800.0
111894,2425,3335,1647316800.0
111895,11034,3743,1647316800.0
111896,13126,3111,1647316800.0
111897,10354,7040,1647316800.0
111898,11646,5961,1647316800.0
111899,3932,2045,1647316800.0
111900,867,7022,1647316800.0
111901,1194,4770,1647316800.0
111902,4816,6180,1647316800.0
111903,8828,6792,1647316800.0
111904,6987,7054,1647316800.0
111905,1811,4607,1647316800.0
111906,730,5667,1647316800.0
111907,10406,7047,1647316800.0
111908,9195,4164,1647316800.0
111909,7023,6465,1647316800.0
111910,7056,5790,1647316800.0
111911,254,6244,1647316800.0
111912,2336,2927,1647316800.0
111913,14901,3055,1647316800.0
111914,12049,6626,1647316800.0
111915,7189,6442,1647316800.0
111916,5034,2386,1647316800.0
111917,12836,6169,1647316800.0
111918,3458,6851,1647316800.0
111919,2288,2829,1647316800.0
111920,11446,6498,1647316800.0
111921,1344,1684,1647316800.0
111922,1637,2502,1647316800.0
111923,10413,2825,1647316800.0
111924,706,4030,1647316800.0
111925,5372,2208,1647316800.0
111926,8752,3997,1647316800.0
111927,9303,4519,1647316800.0
111928,12760,5931,1647316800.0
111929,13440,6476,1647316800.0
111930,8991,5180,1647316800.0
111931,1988,5235,1647316800.0
111932,8273,4452,1647316800.0
111933,13518,1644,1647316800.0
111934,1754,4598,1647316800.0
111935,9901,2048,1647316800.0
111936,2091,4828,1647316800.0
111937,9733,4121,1647316800.0
111938,2998,7047,1647316800.0
111939,12223,6826,1647316800.0
111940,5331,7040,1647316800.0
111941,11707,3262,1647316800.0
111942,5074,2812,1647316800.0
111943,1141,1245,1647316800.0
111944,1190,3322,1647316800.0
111945,2344,3204,1647316800.0
111946,5826,3305,1647316800.0
111947,11909,1361,1647316800.0
111948,2209,6065,1647316800.0
111949,1135,1519,1647316800.0
111950,10236,6687,1647316800.0
111951,6634,6850,1647316800.0
111952,7287,1587,1647316800.0
111953,1198,6452,1647316800.0
111954,642,6215,1647316800.0
111955,128,3370,1647316800.0
111956,13387,1635,1647316800.0
111957,23,1575,1647316800.0
111958,14377,6601,1647316800.0
111959,13360,2814,1647316800.0
111960,5804,7004,1647316800.0
111961,12155,2604,1647316800.0
111962,15303,5673,1647316800.0
111963,12138,5632,1647316800.0
111964,14023,4077,1647316800.0
111965,3417,2987,1647316800.0
111966,4468,6239,1647316800.0
111967,6346,3518,1647316800.0
111968,3778,6525,1647316800.0
111969,13758,3675,1647316800.0
111970,15109,2219,1647316800.0
111971,14182,5764,1647316800.0
111972,2976,6174,1647316800.0
111973,15103,1518,1647316800.0
111974,14264,6716,1647316800.0
111975,11491,6713,1647316800.0
111976,1719,6962,1647316800.0
111977,5862,4126,1647316800.0
111978,7370,3867,1647316800.0
111979,749,4038,1647316800.0
111980,152,4952,1647316800.0
111981,253,6304,1647316800.0
111982,10177,5836,1647316800.0
111983,1561,4971,1647316800.0
111984,9002,5256,1647316800.0
111985,14654,1661,1647316800.0
111986,2283,5170,1647316800.0
111987,8071,6024,1647316800.0
111988,12009,3058,1647316800.0
111989,10740,5915,1647316800.0
111990,12287,1913,1647316800.0
111991,3755,4874,1647403200.0
111992,8154,6577,1647403200.0
111993,10585,4045,1647403200.0
111994,8870,1702,1647403200.0
111995,14591,5984,1647403200.0
111996,14144,5823,1647403200.0
111997,1037,1464,1647403200.0
111998,8139,6872,1647403200.0
111999,14369,3931,1647403200.0
112000,14629,1946,1647403200.0
112001,164,6237,1647403200.0
112002,13177,4892,1647403200.0
112003,293,3455,1647403200.0
112004,14768,5827,1647403200.0
112005,2843,4553,1647403200.0
112006,6714,4034,1647403200.0
112007,11012,6769,1647403200.0
112008,14897,6927,1647403200.0
112009,8959,2315,1647403200.0
112010,4419,6432,1647403200.0
112011,10210,3439,1647403200.0
112012,3276,4038,1647403200.0
112013,14463,4962,1647403200.0
112014,6754,6713,1647403200.0
112015,12709,4520,1647403200.0
112016,8727,6624,1647403200.0
112017,10545,4754,1647403200.0
112018,2330,6269,1647403200.0
112019,3176,5543,1647403200.0
112020,9978,5057,1647403200.0
112021,9055,7027,1647403200.0
112022,996,2825,1647403200.0
112023,72,4228,1647403200.0
112024,4404,5996,1647403200.0
112025,6387,4880,1647403200.0
112026,3154,5512,1647403200.0
112027,6092,2394,1647403200.0
112028,13534,5312,1647403200.0
112029,8821,5929,1647403200.0
112030,1092,4047,1647403200.0
112031,8367,3675,1647403200.0
112032,3546,6410,1647403200.0
112033,12457,3307,1647403200.0
112034,12310,2897,1647403200.0
112035,5326,4452,1647403200.0
112036,2199,4457,1647403200.0
112037,4734,6009,1647403200.0
112038,9280,2868,1647403200.0
112039,13881,5743,1647403200.0
112040,8256,3539,1647403200.0
112041,8956,3805,1647403200.0
112042,6725,4499,1647403200.0
112043,4568,6159,1647403200.0
112044,11566,6925,1647403200.0
112045,1168,6542,1647403200.0
112046,10923,4651,1647403200.0
112047,13621,4742,1647403200.0
112048,351,5258,1647403200.0
112049,12953,2545,1647403200.0
112050,1918,5324,1647403200.0
112051,1587,6008,1647403200.0
112052,13733,5634,1647403200.0
112053,15098,6726,1647403200.0
112054,866,4170,1647403200.0
112055,6854,6849,1647403200.0
112056,13100,4992,1647403200.0
112057,15256,6634,1647403200.0
112058,4050,7032,1647403200.0
112059,4149,5784,1647403200.0
112060,4699,2439,1647403200.0
112061,10103,3936,1647403200.0
112062,13362,2434,1647403200.0
112063,8622,6998,1647403200.0
112064,8802,6689,1647403200.0
112065,384,3504,1647403200.0
112066,13013,4292,1647403200.0
112067,10280,3476,1647403200.0
112068,6578,1516,1647403200.0
112069,4077,6335,1647403200.0
112070,7583,3895,1647403200.0
112071,8398,2675,1647403200.0
112072,4458,6047,1647403200.0
112073,3436,4487,1647403200.0
112074,3129,5022,1647403200.0
112075,11240,2725,1647403200.0
112076,9601,1688,1647403200.0
112077,13850,3705,1647403200.0
112078,13334,1476,1647403200.0
112079,6125,5274,1647403200.0
112080,1752,5850,1647403200.0
112081,9905,3207,1647403200.0
112082,2356,2275,1647403200.0
112083,5952,4044,1647403200.0
112084,2074,2269,1647403200.0
112085,1690,3591,1647403200.0
112086,1197,3613,1647403200.0
112087,9747,2384,1647403200.0
112088,13971,1364,1647403200.0
112089,10457,3250,1647403200.0
112090,13184,6542,1647403200.0
112091,13268,4026,1647403200.0
112092,10067,4524,1647403200.0
112093,11898,1893,1647403200.0
112094,6146,5954,1647403200.0
112095,10822,6966,1647403200.0
112096,3361,4328,1647403200.0
112097,15025,6562,1647403200.0
112098,9298,6799,1647403200.0
112099,13210,3320,1647403200.0
112100,14603,5448,1647403200.0
112101,11385,4755,1647403200.0
112102,14959,1865,1647403200.0
112103,486,3703,1647403200.0
112104,6205,6009,1647403200.0
112105,7823,2275,1647403200.0
112106,12599,4706,1647403200.0
112107,6477,4325,1647403200.0
112108,9,3350,1647403200.0
112109,9887,5305,1647403200.0
112110,9469,3738,1647403200.0
112111,4720,4966,1647403200.0
112112,11472,3130,1647403200.0
112113,3706,5913,1647403200.0
112114,1205,6849,1647403200.0
112115,8467,3331,1647403200.0
112116,8491,5719,1647403200.0
112117,2554,6617,1647403200.0
112118,15133,1543,1647403200.0
112119,3980,2895,1647403200.0
112120,9516,5823,1647403200.0
112121,2662,2778,1647403200.0
112122,3884,4091,1647403200.0
112123,7209,5235,1647403200.0
112124,13999,6004,1647403200.0
112125,14578,6469,1647403200.0
112126,8329,1543,1647403200.0
112127,4133,3592,1647403200.0
112128,4516,7062,1647403200.0
112129,13075,3611,1647403200.0
112130,5000,7091,1647403200.0
112131,6749,2864,1647403200.0
112132,9042,2564,1647403200.0
112133,15260,4951,1647403200.0
112134,4272,6760,1647403200.0
112135,8681,3805,1647403200.0
112136,14515,4278,1647403200.0
112137,7368,3764,1647403200.0
112138,4427,2536,1647403200.0
112139,13015,6753,1647403200.0
112140,10214,7069,1647403200.0
112141,15044,3683,1647403200.0
112142,12053,6689,1647403200.0
112143,1074,4091,1647403200.0
112144,4411,4984,1647403200.0
112145,7892,6108,1647403200.0
112146,10807,5249,1647403200.0
112147,11923,2481,1647403200.0
112148,9300,5211,1647403200.0
112149,3502,3912,1647403200.0
112150,3606,1873,1647403200.0
112151,13172,7002,1647403200.0
112152,8280,3949,1647403200.0
112153,3773,4169,1647403200.0
112154,7638,3259,1647403200.0
112155,575,6526,1647403200.0
112156,11007,2450,1647403200.0
112157,3045,4767,1647403200.0
112158,13998,1543,1647403200.0
112159,2909,1626,1647403200.0
112160,13052,3273,1647403200.0
112161,8938,7062,1647403200.0
112162,2602,6820,1647403200.0
112163,3191,6645,1647403200.0
112164,2804,2923,1647403200.0
112165,809,3497,1647403200.0
112166,4659,3938,1647403200.0
112167,4889,4553,1647403200.0
112168,7231,3386,1647403200.0
112169,6410,3408,1647403200.0
112170,13724,2784,1647403200.0
112171,7980,4744,1647403200.0
112172,13701,5823,1647403200.0
112173,8625,4250,1647403200.0
112174,2458,6757,1647403200.0
112175,12086,5816,1647403200.0
112176,14953,4278,1647403200.0
112177,14065,2348,1647403200.0
112178,1760,4034,1647403200.0
112179,9275,1928,1647403200.0
112180,13378,3637,1647403200.0
112181,4406,2884,1647403200.0
112182,2012,5331,1647403200.0
112183,6135,3067,1647403200.0
112184,5166,5518,1647403200.0
112185,4785,3539,1647403200.0
112186,13439,2266,1647403200.0
112187,9768,2403,1647403200.0
112188,10956,2773,1647403200.0
112189,10729,6445,1647403200.0
112190,3873,2493,1647403200.0
112191,14242,1361,1647403200.0
112192,7179,2237,1647403200.0
112193,1582,2893,1647403200.0
112194,5198,3002,1647403200.0
112195,3816,6232,1647403200.0
112196,1220,6664,1647403200.0
112197,7558,6855,1647403200.0
112198,1032,5574,1647403200.0
112199,11248,4241,1647403200.0
112200,4667,5418,1647403200.0
112201,7834,3460,1647403200.0
112202,8716,6992,1647403200.0
112203,9040,6679,1647403200.0
112204,9796,6850,1647403200.0
112205,14871,6105,1647403200.0
112206,8337,1559,1647403200.0
112207,11571,3754,1647403200.0
112208,13461,2564,1647403200.0
112209,7701,2726,1647403200.0
112210,12864,4044,1647403200.0
112211,14350,1437,1647403200.0
112212,10537,6870,1647403200.0
112213,11064,6739,1647403200.0
112214,3263,3856,1647403200.0
112215,1462,6415,1647403200.0
112216,10971,6384,1647403200.0
112217,2362,3023,1647403200.0
112218,11736,6806,1647403200.0
112219,7301,2768,1647403200.0
112220,10427,3851,1647403200.0
112221,2035,5729,1647403200.0
112222,9133,6875,1647403200.0
112223,3744,2884,1647403200.0
112224,1335,5194,1647403200.0
112225,8323,6807,1647403200.0
112226,399,2269,1647403200.0
112227,1862,6600,1647403200.0
112228,2211,6620,1647403200.0
112229,854,5125,1647403200.0
112230,3867,2416,1647403200.0
112231,8338,3544,1647403200.0
112232,443,4894,1647403200.0
112233,15156,3996,1647403200.0
112234,4087,2713,1647403200.0
112235,427,6416,1647403200.0
112236,1591,6682,1647403200.0
112237,7667,5537,1647489600.0
112238,7800,5108,1647489600.0
112239,574,4781,1647489600.0
112240,11398,3045,1647489600.0
112241,11286,3865,1647489600.0
112242,250,3862,1647489600.0
112243,13851,4028,1647489600.0
112244,6275,4596,1647489600.0
112245,12218,2244,1647489600.0
112246,850,4458,1647489600.0
112247,8766,6988,1647489600.0
112248,1831,2753,1647489600.0
112249,13562,2595,1647489600.0
112250,15087,3743,1647489600.0
112251,5875,3331,1647489600.0
112252,7999,3789,1647489600.0
112253,6486,1850,1647489600.0
112254,14238,2154,1647489600.0
112255,1542,6966,1647489600.0
112256,6867,7062,1647489600.0
112257,3647,2279,1647489600.0
112258,5608,1886,1647489600.0
112259,10569,2895,1647489600.0
112260,767,3457,1647489600.0
112261,168,2237,1647489600.0
112262,3798,5450,1647489600.0
112263,5864,6541,1647489600.0
112264,3394,7078,1647489600.0
112265,6156,3887,1647489600.0
112266,2927,1824,1647489600.0
112267,10547,5912,1647489600.0
112268,2524,1817,1647489600.0
112269,3432,5897,1647489600.0
112270,2218,2670,1647489600.0
112271,7977,4254,1647489600.0
112272,13384,2420,1647489600.0
112273,14910,6574,1647489600.0
112274,14921,6735,1647489600.0
112275,6864,6719,1647489600.0
112276,10298,4193,1647489600.0
112277,6283,6037,1647489600.0
112278,6049,6252,1647489600.0
112279,3400,2290,1647489600.0
112280,14456,3789,1647489600.0
112281,15175,3460,1647489600.0
112282,12705,6917,1647489600.0
112283,7622,6445,1647489600.0
112284,3875,3492,1647489600.0
112285,6038,2675,1647489600.0
112286,9749,7024,1647489600.0
112287,4942,5141,1647489600.0
112288,8048,5299,1647489600.0
112289,4084,3090,1647489600.0
112290,7403,3805,1647489600.0
112291,13423,1886,1647489600.0
112292,13353,4176,1647489600.0
112293,15208,4676,1647489600.0
112294,11922,2564,1647489600.0
112295,4827,6476,1647489600.0
112296,12632,4520,1647489600.0
112297,10607,6742,1647489600.0
112298,11872,6976,1647489600.0
112299,8070,6310,1647489600.0
112300,15100,3542,1647489600.0
112301,13057,2753,1647489600.0
112302,3459,4054,1647489600.0
112303,2369,1946,1647489600.0
112304,10502,6158,1647489600.0
112305,8970,4637,1647489600.0
112306,5587,1886,1647489600.0
112307,3248,3397,1647489600.0
112308,3132,2536,1647489600.0
112309,9769,1886,1647489600.0
112310,248,7015,1647489600.0
112311,14611,6246,1647489600.0
112312,10204,6267,1647489600.0
112313,13205,6569,1647489600.0
112314,14610,4058,1647489600.0
112315,13326,3799,1647489600.0
112316,1128,2510,1647489600.0
112317,10234,4458,1647489600.0
112318,13391,3658,1647489600.0
112319,5926,1360,1647489600.0
112320,7323,1678,1647489600.0
112321,8053,7016,1647489600.0
112322,7329,4787,1647489600.0
112323,11047,5719,1647489600.0
112324,12675,6806,1647489600.0
112325,8215,6520,1647489600.0
112326,6811,7095,1647489600.0
112327,7441,1530,1647489600.0
112328,68,3060,1647489600.0
112329,10736,4193,1647489600.0
112330,14975,1626,1647489600.0
112331,10232,5897,1647489600.0
112332,87,1483,1647489600.0
112333,4507,6009,1647489600.0
112334,3861,6772,1647489600.0
112335,6797,6427,1647489600.0
112336,11597,4596,1647489600.0
112337,5025,3195,1647489600.0
112338,5041,6281,1647489600.0
112339,11573,6715,1647489600.0
112340,1939,2510,1647489600.0
112341,3966,6186,1647489600.0
112342,2861,6836,1647489600.0
112343,1725,5629,1647489600.0
112344,6822,6104,1647489600.0
112345,15130,3713,1647489600.0
112346,5978,4647,1647489600.0
112347,10687,4121,1647489600.0
112348,2191,2783,1647489600.0
112349,12140,6623,1647489600.0
112350,1291,5543,1647489600.0
112351,3563,5176,1647489600.0
112352,2437,4533,1647489600.0
112353,15220,6666,1647489600.0
112354,6858,5120,1647489600.0
112355,2076,5075,1647489600.0
112356,7656,3189,1647489600.0
112357,4914,7093,1647489600.0
112358,7537,4362,1647489600.0
112359,2417,3320,1647489600.0
112360,4695,3012,1647489600.0
112361,4745,2319,1647489600.0
112362,8782,1560,1647489600.0
112363,344,1886,1647489600.0
112364,3728,4398,1647489600.0
112365,3802,6865,1647489600.0
112366,12556,5376,1647489600.0
112367,7265,6491,1647489600.0
112368,9843,5331,1647489600.0
112369,13636,3088,1647489600.0
112370,14130,6403,1647489600.0
112371,877,1975,1647489600.0
112372,12417,1388,1647489600.0
112373,11393,4966,1647489600.0
112374,4331,1638,1647489600.0
112375,9395,3857,1647489600.0
112376,7745,3329,1647489600.0
112377,4662,1708,1647489600.0
112378,7907,4142,1647489600.0
112379,2441,6258,1647489600.0
112380,6116,3797,1647489600.0
112381,6935,2022,1647489600.0
112382,12264,5327,1647489600.0
112383,1649,2356,1647489600.0
112384,1562,3564,1647489600.0
112385,8612,6921,1647489600.0
112386,8597,4751,1647489600.0
112387,4700,6661,1647489600.0
112388,8520,5436,1647489600.0
112389,360,2045,1647489600.0
112390,10509,2753,1647489600.0
112391,6369,3283,1647489600.0
112392,4429,4142,1647489600.0
112393,10259,2838,1647489600.0
112394,4132,1584,1647489600.0
112395,299,3741,1647489600.0
112396,8443,1978,1647489600.0
112397,10268,4298,1647489600.0
112398,8106,3285,1647489600.0
112399,10595,1785,1647489600.0
112400,11412,4438,1647489600.0
112401,3465,4834,1647489600.0
112402,7193,1361,1647489600.0
112403,1552,4254,1647489600.0
112404,4026,4586,1647489600.0
112405,3452,2485,1647489600.0
112406,11291,5350,1647489600.0
112407,8668,2814,1647489600.0
112408,11188,6039,1647489600.0
112409,14393,2504,1647489600.0
112410,1648,6673,1647489600.0
112411,3535,2959,1647489600.0
112412,1131,1841,1647489600.0
112413,5462,1955,1647489600.0
112414,15134,4535,1647489600.0
112415,11608,6233,1647489600.0
112416,326,6537,1647489600.0
112417,569,5375,1647489600.0
112418,9464,3597,1647489600.0
112419,1664,4772,1647489600.0
112420,3574,2279,1647489600.0
112421,8849,4484,1647489600.0
112422,6488,2275,1647489600.0
112423,8816,4176,1647489600.0
112424,3213,6976,1647489600.0
112425,5499,6024,1647489600.0
112426,8906,3028,1647489600.0
112427,8060,6948,1647489600.0
112428,7788,3511,1647489600.0
112429,1819,6799,1647489600.0
112430,5668,5784,1647489600.0
112431,2536,5382,1647489600.0
112432,7224,3053,1647489600.0
112433,10428,3437,1647489600.0
112434,12584,4886,1647489600.0
112435,15010,2243,1647489600.0
112436,3694,5663,1647489600.0
112437,1302,2403,1647489600.0
112438,2234,4951,1647489600.0
112439,7947,6403,1647489600.0
112440,9538,5558,1647489600.0
112441,313,3314,1647489600.0
112442,160,2441,1647489600.0
112443,2386,3003,1647489600.0
112444,3710,5863,1647489600.0
112445,7096,6857,1647489600.0
112446,11451,2348,1647489600.0
112447,9338,5108,1647489600.0
112448,7764,6028,1647489600.0
112449,2083,1603,1647489600.0
112450,6291,2386,1647489600.0
112451,3813,6487,1647489600.0
112452,3708,6739,1647489600.0
112453,3193,5375,1647489600.0
112454,8172,1568,1647489600.0
112455,10572,1886,1647489600.0
112456,12454,4298,1647489600.0
112457,8283,3895,1647489600.0
112458,8850,4875,1647489600.0
112459,5211,3538,1647489600.0
112460,12851,3938,1647489600.0
112461,11651,6713,1647489600.0
112462,14466,2893,1647489600.0
112463,14516,3666,1647489600.0
112464,8243,2829,1647489600.0
112465,9513,2332,1647489600.0
112466,1269,3915,1647489600.0
112467,11005,5483,1647489600.0
112468,1517,2997,1647489600.0
112469,5470,6712,1647489600.0
112470,11413,7039,1647489600.0
112471,9567,1452,1647489600.0
112472,943,5558,1647489600.0
112473,2342,6557,1647489600.0
112474,2019,6237,1647489600.0
112475,615,4312,1647489600.0
112476,3705,4121,1647489600.0
112477,12175,6809,1647489600.0
112478,11737,6765,1647489600.0
112479,3934,5109,1647489600.0
112480,8943,6991,1647489600.0
112481,6383,5075,1647489600.0
112482,3899,6003,1647489600.0
112483,14387,6212,1647489600.0
112484,3500,2450,1647489600.0
112485,6318,6992,1647489600.0
112486,13216,3009,1647489600.0
112487,2063,5956,1647489600.0
112488,1872,5403,1647489600.0
112489,6905,1886,1647489600.0
112490,8263,3397,1647489600.0
112491,4311,3055,1647489600.0
112492,1516,1987,1647489600.0
112493,2128,2016,1647489600.0
112494,9086,5148,1647489600.0
112495,3660,6416,1647489600.0
112496,12233,1905,1647489600.0
